,page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
383,20,5,,Human trust in artificial intelligence: Review of empirical research,https://journals.aom.org/doi/abs/10.5465/annals.2018.0057,V8kh7ZHQEhkJ,"E Glikson, AW Woolley - Academy of management annals, 2020 - journals.aom.org",… Artificial intelligence (AI) characterizes a new generation of … of trust and propose a framework that addresses the elements that … Artificial intelligence (AI) represents a highly capable and …,2576,"https://scholar.google.com/scholar?cites=1806735725696239959&as_sdt=5,32&sciodt=0,32&hl=en&num=20",1806735725696239959,5.0,"https://scholar.google.com/scholar?cluster=1806735725696239959&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",1806735725696239959,PDF,colorado.edu,https://leeds-faculty.colorado.edu/dahe7472/OB%202022/glickson%202021.pdf
384,20,6,,Troubling Trends in Machine Learning Scholarship: Some ML papers suffer from flaws that could mislead the public and stymie future research.,https://dl.acm.org/doi/abs/10.1145/3317287.3328534,dwaEsthRceIJ,"ZC Lipton, J Steinhardt - Queue, 2019 - dl.acm.org","… For instance, in a 2015 paper, Sergey Ioffe and Christian Szegedy form an intuitive theory around a concept called internal covariate shift.The exposition on internal covariate shift, …",449,"https://scholar.google.com/scholar?cites=16316912916089800311&as_sdt=5,32&sciodt=0,32&hl=en&num=20",16316912916089800311,12.0,"https://scholar.google.com/scholar?cluster=16316912916089800311&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",16316912916089800311,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/3317287.3328534
385,20,7,,Artificial-intelligence-enabled intelligent 6G networks,https://ieeexplore.ieee.org/abstract/document/9237460/,V2xfZOHT6hYJ,"H Yang, A Alphones, Z Xiong, D Niyato, J Zhao… - IEEE …, 2020 - ieeexplore.ieee.org","… model (also called training), which is broadly divided into classification and regression subfields. Classification analysis aims to assign a categorical label to every input sample, which …",641,"https://scholar.google.com/scholar?cites=1651365178389785687&as_sdt=5,32&sciodt=0,32&hl=en&num=20",1651365178389785687,8.0,"https://scholar.google.com/scholar?cluster=1651365178389785687&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",1651365178389785687,PDF,arxiv.org,https://arxiv.org/pdf/1912.05744
386,20,8,Html,Reprint of the new paradigm of economic complexity,https://www.sciencedirect.com/science/article/pii/S0048733322000919,KIHpuR31JrMJ,"PA Balland, T Broekel, D Diodato, E Giuliani… - Research Policy, 2022 - Elsevier","… This emerging field relies heavily on big data and machine learning techniques. This brief … economic complexity and its analytical framework. We discuss policy implications of this field, …",419,"https://scholar.google.com/scholar?cites=12909274889926050088&as_sdt=5,32&sciodt=0,32&hl=en&num=20",12909274889926050088,23.0,"https://scholar.google.com/scholar?cluster=12909274889926050088&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",12909274889926050088,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0048733322000919
387,20,9,,Data shapley: Equitable valuation of data for machine learning,http://proceedings.mlr.press/v97/ghorbani19c.html,SlDvoBi2GGoJ,"A Ghorbani, J Zou - … conference on machine learning, 2019 - proceedings.mlr.press","… In this work, we develop a principled framework to address data valuation in the context of supervised machine learning. Given a learning algorithm trained on n data points to produce …",1308,"https://scholar.google.com/scholar?cites=7645060584356925514&as_sdt=5,32&sciodt=0,32&hl=en&num=20",7645060584356925514,6.0,"https://scholar.google.com/scholar?cluster=7645060584356925514&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",7645060584356925514,PDF,mlr.press,http://proceedings.mlr.press/v97/ghorbani19c/ghorbani19c.pdf
388,20,10,Book,Artificial intelligence: A very short introduction,https://books.google.com/books?hl=en&lr=&id=mB5pDwAAQBAJ&oi=fnd&pg=PP1&dq=%22data+science%22+OR+%22artificial+intelligence%22+OR+%22machine+learning%22+OR+%22cognitive+intelligence%22+AND+%22public+policy%22+OR+%22government%22+OR+%22policy%22+OR+%22public+sector%22+OR+%22public+digital+services%22+OR+%22government+innovation%22+OR+%22digital+government%22+OR+%22artificial+for+government%22+AND+%22framework%22+OR+%22typology%22+OR+%22mapping%22+OR+%22classification%22+OR+%22taxonomy%22+OR+%22ontology%22+OR+%22concept%22+OR+theory%22&ots=bikvpdyEwd&sig=z5uj_dNRz8J7dvnjn-o1sdoRuI8,9of9sXl1e2AJ,MA Boden - 2018 - books.google.com,"… As a concept, Artificial Intelligence has fuelled and … challenges raised by Artificial Intelligence, considering whether … , and shows how the pursuit of Artificial Intelligence has helped us to …",528,"https://scholar.google.com/scholar?cites=6952279615314167798&as_sdt=5,32&sciodt=0,32&hl=en&num=20",6952279615314167798,5.0,"https://scholar.google.com/scholar?cluster=6952279615314167798&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",6952279615314167798,,,
389,20,11,Html,Applications of artificial intelligence in transport: An overview,https://www.mdpi.com/2071-1050/11/1/189,2EQthD4u4Z4J,"R Abduljabbar, H Dia, S Liyanage, SA Bagloee - Sustainability, 2019 - mdpi.com",… Artificial intelligence (AI) is a broad area of computer science that makes machines function … introduced the concept of machine learning as a subcategory to AI. Machine learning implies …,1023,"https://scholar.google.com/scholar?cites=11448482573792920792&as_sdt=5,32&sciodt=0,32&hl=en&num=20",11448482573792920792,10.0,"https://scholar.google.com/scholar?cluster=11448482573792920792&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",11448482573792920792,HTML,mdpi.com,https://www.mdpi.com/2071-1050/11/1/189
390,20,12,,Enhancing Cybersecurity in Industrial Through AI-Based Traffic Monitoring IoT Networks and Classification,https://ijaidsml.org/index.php/ijaidsml/article/view/132,52vZ_nYTzQIJ,"A Polamarasetti, R Vadisetty, SR Vangala… - … of Artificial Intelligence …, 2022 - ijaidsml.org",… This paper proposes an AI-based traffic monitoring and classification framework to enhance … -time intrusion detection and threat classification. The methodology includes comprehensive …,91,"https://scholar.google.com/scholar?cites=201838960104270823&as_sdt=5,32&sciodt=0,32&hl=en&num=20",201838960104270823,,{},{},,,
391,20,13,,Guidelines and quality criteria for artificial intelligence-based prediction models in healthcare: a scoping review,https://www.nature.com/articles/s41746-021-00549-7,GN07Ai7jFeAJ,"AAH de Hond, AM Leeuwenberg, L Hooft… - NPJ digital …, 2022 - nature.com","… The six phases of the AIPM development, evaluation and implementation cycle provide a framework for responsible introduction of AI-based prediction models in healthcare. Additional …",456,"https://scholar.google.com/scholar?cites=16147061825752259864&as_sdt=5,32&sciodt=0,32&hl=en&num=20",16147061825752259864,13.0,"https://scholar.google.com/scholar?cluster=16147061825752259864&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",16147061825752259864,PDF,nature.com,https://www.nature.com/articles/s41746-021-00549-7.pdf
392,20,14,,Tutorial: safe and reliable machine learning,https://arxiv.org/abs/1904.07204,Qelz-HBywnIJ,"S Saria, A Subbaswamy - arXiv preprint arXiv:1904.07204, 2019 - arxiv.org","… The focus of this tutorial is on supervised learning (ie, classification and … machine learning system: given a specification of desired behavior, we want to ensure that the machine learning …",102,"https://scholar.google.com/scholar?cites=8269297695335901505&as_sdt=5,32&sciodt=0,32&hl=en&num=20",8269297695335901505,2.0,"https://scholar.google.com/scholar?cluster=8269297695335901505&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",8269297695335901505,PDF,arxiv.org,https://arxiv.org/pdf/1904.07204
393,20,15,Html,The false hope of current approaches to explainable artificial intelligence in health care,https://www.thelancet.com/journals/landig/article/PIIS2589-7500(21)00208-9/fulltext?tpcc=nleyeonai,it_veqw4h8wJ,"M Ghassemi, L Oakden-Rayner, AL Beam - The lancet digital health, 2021 - thelancet.com",… most strongly activate specific parts of a machine learning model. Each model decision can … Such explanations suffer from interpretability gaps in the same way as saliency mapping. …,1402,"https://scholar.google.com/scholar?cites=14737810619041308554&as_sdt=5,32&sciodt=0,32&hl=en&num=20",14737810619041308554,6.0,"https://scholar.google.com/scholar?cluster=14737810619041308554&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",14737810619041308554,HTML,thelancet.com,https://www.thelancet.com/journals/landig/article/PIIS2589-7500(21)00208-9/fulltext?tpcc=nleyeonai
394,20,16,,Artificial intelligence in fracture detection: transfer learning from deep convolutional neural networks,https://www.sciencedirect.com/science/article/pii/S0009926017305354,8eJAsaR73EsJ,"DH Kim, T Mackinnon - Clinical radiology, 2018 - Elsevier","… In conclusion, this study provides proof of concept for the use of transfer learning from deep CNNs pre-trained on real world images for the analysis of plain medical radiographs. The …",562,"https://scholar.google.com/scholar?cites=5466379994999612145&as_sdt=5,32&sciodt=0,32&hl=en&num=20",5466379994999612145,5.0,"https://scholar.google.com/scholar?cluster=5466379994999612145&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",5466379994999612145,PDF,clinicalradiologyonline.net,https://www.clinicalradiologyonline.net/article/S0009-9260(17)30535-4/pdf
395,20,17,Book,"Fundamentals of machine learning for predictive data analytics: algorithms, worked examples, and case studies",https://books.google.com/books?hl=en&lr=&id=1Iv-DwAAQBAJ&oi=fnd&pg=PR4&dq=%22data+science%22+OR+%22artificial+intelligence%22+OR+%22machine+learning%22+OR+%22cognitive+intelligence%22+AND+%22public+policy%22+OR+%22government%22+OR+%22policy%22+OR+%22public+sector%22+OR+%22public+digital+services%22+OR+%22government+innovation%22+OR+%22digital+government%22+OR+%22artificial+for+government%22+AND+%22framework%22+OR+%22typology%22+OR+%22mapping%22+OR+%22classification%22+OR+%22taxonomy%22+OR+%22ontology%22+OR+%22concept%22+OR+theory%22&ots=262hVoCPLZ&sig=Mcx9BKbk7s1ilTux5AGwhAVSAK8,o29ci_y_Mb4J,"JD Kelleher, B Mac Namee, A D'arcy - 2020 - books.google.com",… In Chapter 1 we introduce machine learning and explain its role within a standard … a framework for designing and constructing a predictive analytics solution based on machine learning …,1736,"https://scholar.google.com/scholar?cites=13704946232455884707&as_sdt=5,32&sciodt=0,32&hl=en&num=20",13704946232455884707,17.0,"https://scholar.google.com/scholar?cluster=13704946232455884707&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",13704946232455884707,PDF,academia.edu,https://www.academia.edu/download/88520297/FMLPDA_SampleChapter_CaseStudy_GalaxyClassification.pdf
396,20,18,,Model cards for model reporting,https://dl.acm.org/doi/abs/10.1145/3287560.3287596,rW8B7kegIYAJ,"M Mitchell, S Wu, A Zaldivar, P Barnes… - Proceedings of the …, 2019 - dl.acm.org","… While we focus primarily on human-centered machine learning models in the application … , this framework can be used to document any trained machine learning model. To solidify the …",3219,"https://scholar.google.com/scholar?cites=9232836941882421165&as_sdt=5,32&sciodt=0,32&hl=en&num=20",9232836941882421165,12.0,"https://scholar.google.com/scholar?cluster=9232836941882421165&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",9232836941882421165,PDF,arxiv.org,https://arxiv.org/pdf/1810.03993
397,20,19,,Artificial intelligence and machine learning in clinical development: a translational perspective,https://www.nature.com/articles/s41746-019-0148-3,5NzRpw8886UJ,"P Shah, F Kendall, S Khozin, R Goosen, J Hu… - NPJ digital …, 2019 - nature.com","… in the data using efficient artificial intelligence and machine-learning algorithms, and … sensors, and health records by machine-learning architectures are discussed. Strategies for …",523,"https://scholar.google.com/scholar?cites=11957967473536523492&as_sdt=5,32&sciodt=0,32&hl=en&num=20",11957967473536523492,13.0,"https://scholar.google.com/scholar?cluster=11957967473536523492&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",11957967473536523492,PDF,nature.com,https://www.nature.com/articles/s41746-019-0148-3.pdf
398,20,20,Html,Evaluation of different machine learning methods and deep-learning convolutional neural networks for landslide detection,https://www.mdpi.com/2072-4292/11/2/196,40Iab4DuEFsJ,"O Ghorbanzadeh, T Blaschke, K Gholamnia… - Remote Sensing, 2019 - mdpi.com",… Analysis and classification of the EO data for extracting mass … approaches for the classification and information extraction … with emphasis on image classification and object recognition […,889,"https://scholar.google.com/scholar?cites=6562006892466029283&as_sdt=5,32&sciodt=0,32&hl=en&num=20",6562006892466029283,18.0,"https://scholar.google.com/scholar?cluster=6562006892466029283&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",6562006892466029283,HTML,mdpi.com,https://www.mdpi.com/2072-4292/11/2/196
399,20,21,,A deep-learning artificial intelligence system for assessment of root morphology of the mandibular first molar on panoramic radiography,https://academic.oup.com/dmfr/article-abstract/48/3/20180218/7263057,adXcoJIT9QQJ,"T Hiraiwa, Y Ariji, M Fukuda, Y Kise… - Dentomaxillofacial …, 2019 - academic.oup.com","… In this study, we examined the diagnostic performance of a deep learning system for classification of the root morphology of mandibular first molars on panoramic radiographs. Dental …",376,"https://scholar.google.com/scholar?cites=357213265930802537&as_sdt=5,32&sciodt=0,32&hl=en&num=20",357213265930802537,7.0,"https://scholar.google.com/scholar?cluster=357213265930802537&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",357213265930802537,PDF,nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC6476355/pdf/dmfr.20180218.pdf
400,21,2,Citation,Artificial Intelligence (AI) in accounting & auditing: A Literature review,,ETbhCW8bjQsJ,"AR Hasan - Open Journal of Business and …, 2021 - Scientific Research Publishing",,520,"https://scholar.google.com/scholar?cites=832351669854483985&as_sdt=5,32&sciodt=0,32&hl=en&num=20",832351669854483985,5.0,"https://scholar.google.com/scholar?cluster=832351669854483985&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",832351669854483985,PDF,academia.edu,https://www.academia.edu/download/100224650/ojbm_2022012815552296.pdf
401,21,3,,Adoption of artificial intelligence (AI) for talent acquisition in IT/ITeS organizations,https://www.emerald.com/insight/content/doi/10.1108/BIJ-04-2020-0186/full/html,M3N3Cux8BJAJ,"R Pillai, B Sivathanu - Benchmarking: an international journal, 2020 - emerald.com",… This study employs Technology-Organization-Environment (TOE) and Task-Technology-Fit (TTF) framework and proposes a model to explore the adoption of AI technology for talent …,537,"https://scholar.google.com/scholar?cites=10377556794598191923&as_sdt=5,32&sciodt=0,32&hl=en&num=20",10377556794598191923,2.0,"https://scholar.google.com/scholar?cluster=10377556794598191923&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",10377556794598191923,,,
402,21,4,Html,Machine learning with applications in breast cancer diagnosis and prognosis,https://www.mdpi.com/2411-9660/2/2/13,dNURkPTqG1AJ,"W Yue, Z Wang, H Chen, A Payne, X Liu - Designs, 2018 - mdpi.com","… Thus, the correct diagnosis of BC and classification of patients into malignant or … , machine learning (ML) is widely recognised as the methodology of choice in BC pattern classification …",377,"https://scholar.google.com/scholar?cites=5772465683515430260&as_sdt=5,32&sciodt=0,32&hl=en&num=20",5772465683515430260,6.0,"https://scholar.google.com/scholar?cluster=5772465683515430260&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",5772465683515430260,HTML,mdpi.com,https://www.mdpi.com/2411-9660/2/2/13
403,21,5,,Evidential deep learning to quantify classification uncertainty,https://proceedings.neurips.cc/paper/2018/hash/a981f2b708044d6fb4a71a1463242520-Abstract.html,0I0tb7SJgdMJ,"M Sensoy, L Kaplan… - Advances in neural …, 2018 - proceedings.neurips.cc",… approach shaking the machine learning world [20]. New-age deep neural net constructions have exhibited amazing success on nearly all applications of machine learning thanks to …,1624,"https://scholar.google.com/scholar?cites=15240614022050844112&as_sdt=5,32&sciodt=0,32&hl=en&num=20",15240614022050844112,8.0,"https://scholar.google.com/scholar?cluster=15240614022050844112&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",15240614022050844112,PDF,neurips.cc,https://proceedings.neurips.cc/paper/2018/file/a981f2b708044d6fb4a71a1463242520-Paper.pdf
404,21,6,,Generative artificial intelligence as a new context for management theories: analysis of ChatGPT,https://www.emerald.com/insight/content/doi/10.1108/CEMJ-02-2023-0091/full/html?trk=public_post_comment-text,uriSZv6PeisJ,"P Korzynski, G Mazurek, A Altmann, J Ejdys… - Central European …, 2023 - emerald.com",Purpose The primary purpose of this paper is to examine how generative Artificial Intelligence (AI) such as ChatGPT may serve as a new context for management theories and concepts. …,446,"https://scholar.google.com/scholar?cites=3132974813594958010&as_sdt=5,32&sciodt=0,32&hl=en&num=20",3132974813594958010,19.0,"https://scholar.google.com/scholar?cluster=3132974813594958010&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",3132974813594958010,PDF,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/cemj-02-2023-0091/full/pdf
405,21,7,,Study on a prediction of P2P network loan default based on the machine learning LightGBM and XGboost algorithms according to different high dimensional data …,https://www.sciencedirect.com/science/article/pii/S156742231830070X,cW0eg0gtMGgJ,"X Ma, J Sha, D Wang, Y Yu, Q Yang, X Niu - … Commerce Research and …, 2018 - Elsevier",… cleaning method and apply the modern machine learning algorithms LightGBM in Asia at the … based on multiple observational data set classification prediction results is the best. The …,476,"https://scholar.google.com/scholar?cites=7507550368287321457&as_sdt=5,32&sciodt=0,32&hl=en&num=20",7507550368287321457,2.0,"https://scholar.google.com/scholar?cluster=7507550368287321457&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",7507550368287321457,,,
406,21,8,,Consumer choice and autonomy in the age of artificial intelligence and big data,https://link.springer.com/article/10.1007/s40547-017-0085-8,0n7atmNCavQJ,"Q André, Z Carmon, K Wertenbroch, A Crum… - Customer needs and …, 2018 - Springer","… We offer these questions as a simple initial framework, derived from our discussion of the effects of autonomy, to guide and refine researchers’ emerging conceptualizations of the …",509,"https://scholar.google.com/scholar?cites=17611962288822714066&as_sdt=5,32&sciodt=0,32&hl=en&num=20",17611962288822714066,15.0,"https://scholar.google.com/scholar?cluster=17611962288822714066&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",17611962288822714066,PDF,springer.com,https://link.springer.com/content/pdf/10.1007/s40547-017-0085-8.pdf
407,21,9,,The frontiers of fairness in machine learning,https://arxiv.org/abs/1810.08810,HIDXv2JWe10J,"A Chouldechova, A Roth - arXiv preprint arXiv:1810.08810, 2018 - arxiv.org","… 3.5 Beyond Classification … of the work on fairness in machine learning focuses on batch classification, batch classification is only one aspect of how machine learning is used. Much of …",596,"https://scholar.google.com/scholar?cites=6736072649788063772&as_sdt=5,32&sciodt=0,32&hl=en&num=20",6736072649788063772,3.0,"https://scholar.google.com/scholar?cluster=6736072649788063772&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",6736072649788063772,PDF,arxiv.org,https://arxiv.org/pdf/1810.08810
408,21,10,Html,Managing the strategic transformation of higher education through artificial intelligence,https://www.mdpi.com/2076-3387/13/9/196,Ql45sirIys4J,"B George, O Wooden - Administrative Sciences, 2023 - mdpi.com","… in artificial intelligence (AI) and their potential implications for the higher education sector, this article seeks to critically evaluate the strategic adoption of AI in the framework of “smart …",555,"https://scholar.google.com/scholar?cites=14900942402812993090&as_sdt=5,32&sciodt=0,32&hl=en&num=20",14900942402812993090,6.0,"https://scholar.google.com/scholar?cluster=14900942402812993090&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",14900942402812993090,HTML,mdpi.com,https://www.mdpi.com/2076-3387/13/9/196
409,21,11,Html,Artificial intelligence in tactical human resource management: A systematic literature review,https://www.sciencedirect.com/science/article/pii/S2667096821000409,HwIbxc4NfBsJ,"AM Votto, R Valecha, P Najafirad, HR Rao - International Journal of …, 2021 - Elsevier",Digitization within Human Resource Management (HRM) has resulted in Artificial Intelligence (AI) becoming increasingly prevalent in Human Resource Management Systems (HRMS) …,442,"https://scholar.google.com/scholar?cites=1980473117857481247&as_sdt=5,32&sciodt=0,32&hl=en&num=20",1980473117857481247,,{},{},HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2667096821000409
410,21,12,Pdf,State-of-the-art analysis of artificial intelligence approaches in the maritime industry,https://www.computing-conf.org/wp-content/uploads/2022/11/5_AC2022_S_108.pdf,eUT5-3qzdQIJ,"C Kontzinos, I Kanellou… - Proceedings of the …, 2022 - computing-conf.org","… the NN based classification scheme provides excellent performance in targets classification, … by model NN1 for classification. Masoud Abedi (Abedi and Pourkiani 2020), proposed an …",7,"https://scholar.google.com/scholar?cites=177245101145801849&as_sdt=5,32&sciodt=0,32&hl=en&num=20",177245101145801849,,{},{},PDF,computing-conf.org,https://www.computing-conf.org/wp-content/uploads/2022/11/5_AC2022_S_108.pdf
411,21,13,,Fake news detection using machine learning ensemble methods,https://onlinelibrary.wiley.com/doi/abs/10.1155/2020/8885861,b7UnW9pIfmIJ,"I Ahmad, M Yousaf, S Yousaf, MO Ahmad - Complexity, 2020 - Wiley Online Library","… we propose to use machine learning ensemble approach for automated classification of news … By using those properties, we train a combination of different machine learning algorithms …",612,"https://scholar.google.com/scholar?cites=7097190165451879791&as_sdt=5,32&sciodt=0,32&hl=en&num=20",7097190165451879791,11.0,"https://scholar.google.com/scholar?cluster=7097190165451879791&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",7097190165451879791,PDF,wiley.com,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2020/8885861
412,21,14,,The artificial intelligence clinician learns optimal treatment strategies for sepsis in intensive care,https://www.nature.com/articles/s41591-018-0213-5,KsEoHIMx3MQJ,"M Komorowski, LA Celi, O Badawi, AC Gordon… - Nature medicine, 2018 - nature.com","… Using a random forest classification model, we gained some insight into the model representations and interpretability by estimating the relative importance of the model parameters for …",1493,"https://scholar.google.com/scholar?cites=14185267365493129514&as_sdt=5,32&sciodt=0,32&hl=en&num=20",14185267365493129514,16.0,"https://scholar.google.com/scholar?cluster=14185267365493129514&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",14185267365493129514,PDF,arxiv.org,https://arxiv.org/pdf/1903.02345
413,21,15,,"Artificial intelligence, robotics, advanced technologies and human resource management: a systematic review",https://www.taylorfrancis.com/chapters/edit/10.4324/9781003377085-7/artificial-intelligence-robotics-advanced-technologies-human-resource-management-systematic-review-demetris-vrontis-michael-christofi-vijay-pereira-shlomo-tarba-anna-makrides-eleni-trichina,k67TyKPB1qwJ,"D Vrontis, M Christofi, V Pereira, S Tarba… - Artificial intelligence …, 2023 - taylorfrancis.com","… Third, we provide an organizing framework for previous research that draws linkages … In doing so, we hope to encourage theory development and guide further empirical research on …",1613,"https://scholar.google.com/scholar?cites=12454354728732831379&as_sdt=5,32&sciodt=0,32&hl=en&num=20",12454354728732831379,11.0,"https://scholar.google.com/scholar?cluster=12454354728732831379&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",12454354728732831379,PDF,researchgate.net,https://www.researchgate.net/profile/Demetris-Vrontis/publication/349383945_Artificial_intelligence_robotics_advanced_technologies_and_human_resource_management_a_systematic_review/links/6094db5e92851c490fbfbb49/Artificial-intelligence-robotics-advanced-technologies-and-human-resource-management-a-systematic-review.pdf
414,21,16,,Attractor reconstruction by machine learning,https://pubs.aip.org/aip/cha/article/28/6/061104/914157,ZMoG1ldLAeMJ,"Z Lu, BR Hunt, E Ott - Chaos: An Interdisciplinary Journal of Nonlinear …, 2018 - pubs.aip.org",… this theory through numerical experiments. We also argue that the theory applies to certain other machine learning … We develop a theory of how prediction with reservoir computing or …,459,"https://scholar.google.com/scholar?cites=16357438162211359332&as_sdt=5,32&sciodt=0,32&hl=en&num=20",16357438162211359332,9.0,"https://scholar.google.com/scholar?cluster=16357438162211359332&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",16357438162211359332,PDF,aip.org,https://pubs.aip.org/aip/cha/article-pdf/doi/10.1063/1.5039508/14616258/061104_1_online.pdf
415,21,17,Book,Probabilistic machine learning: an introduction,https://books.google.com/books?hl=en&lr=&id=wrZNEAAAQBAJ&oi=fnd&pg=PR27&dq=%22data+science%22+OR+%22artificial+intelligence%22+OR+%22machine+learning%22+OR+%22cognitive+intelligence%22+AND+%22public+policy%22+OR+%22government%22+OR+%22policy%22+OR+%22public+sector%22+OR+%22public+digital+services%22+OR+%22government+innovation%22+OR+%22digital+government%22+OR+%22artificial+for+government%22+AND+%22framework%22+OR+%22typology%22+OR+%22mapping%22+OR+%22classification%22+OR+%22taxonomy%22+OR+%22ontology%22+OR+%22concept%22+OR+theory%22&ots=LargIxejWl&sig=5aDzHf3YukLdQp98sK89H3L6nYM,8sd9PRFLNooJ,KP Murphy - 2022 - books.google.com,"… Almost all of machine learning can be viewed in probabilistic … what we do in machine learning to every other computational … theory, operations research, econometrics, information theory…",1845,"https://scholar.google.com/scholar?cites=9959230163394611186&as_sdt=5,32&sciodt=0,32&hl=en&num=20",9959230163394611186,5.0,"https://scholar.google.com/scholar?cluster=9959230163394611186&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",9959230163394611186,,,
416,21,18,,Demystifying AI: What digital transformation leaders can teach you about realistic artificial intelligence,https://journals.sagepub.com/doi/abs/10.1177/1536504219865226,Eambr21F8z4J,"JKU Brock, F Von Wangenheim - California management …, 2019 - journals.sagepub.com",… a reemergence of interest in artificial intelligence (AI) among … This article then presents a framework for successfully … group of technology advisors: artificial intelligence (AI). About six …,898,"https://scholar.google.com/scholar?cites=4536045587092187409&as_sdt=5,32&sciodt=0,32&hl=en&num=20",4536045587092187409,6.0,"https://scholar.google.com/scholar?cluster=4536045587092187409&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",4536045587092187409,,,
417,21,19,,Algorithmic fairness in artificial intelligence for medicine and healthcare,https://www.nature.com/articles/s41551-023-01056-8,vAl1uDg9cYMJ,"RJ Chen, JJ Wang, DFK Williamson, TY Chen… - Nature biomedical …, 2023 - nature.com","… In this Perspective, we outline fairness in machine learning through the lens of healthcare, … c, Concept shift as a result of the ongoing refinement of medical-classification systems, such …",542,"https://scholar.google.com/scholar?cites=9471418805159004604&as_sdt=5,32&sciodt=0,32&hl=en&num=20",9471418805159004604,5.0,"https://scholar.google.com/scholar?cluster=9471418805159004604&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",9471418805159004604,PDF,nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC10632090/pdf/nihms-1940941.pdf
418,21,20,,A review on fairness in machine learning,https://dl.acm.org/doi/abs/10.1145/3494672,L5AHjfePkCAJ,"D Pessach, E Shmueli - ACM Computing Surveys (CSUR), 2022 - dl.acm.org","… classification tasks, a major goal of this survey is to highlight and discuss emerging areas of research, beyond classification, … of fairness in ML beyond classification. Section 6 provides …",907,"https://scholar.google.com/scholar?cites=2346533699245805615&as_sdt=5,32&sciodt=0,32&hl=en&num=20",2346533699245805615,2.0,"https://scholar.google.com/scholar?cluster=2346533699245805615&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",2346533699245805615,,,
419,21,21,,Forecasting tourist arrivals with machine learning and internet search index,https://www.sciencedirect.com/science/article/pii/S0261517718301572,nt5SAIBCXcUJ,"S Sun, Y Wei, KL Tsui, S Wang - Tourism Management, 2019 - Elsevier","… In this study, we propose a forecasting framework that uses machine learning and internet search indexes to forecast tourist arrivals for popular destinations in China and compared its …",459,"https://scholar.google.com/scholar?cites=14221596315834572446&as_sdt=5,32&sciodt=0,32&hl=en&num=20",14221596315834572446,6.0,"https://scholar.google.com/scholar?cluster=14221596315834572446&hl=en&num=20&as_sdt=0,32&as_ylo=2018&as_yhi=2023",14221596315834572446,PDF,academia.edu,https://www.academia.edu/download/102988411/j.tourman.2018.07.01020230604-1-kmx9ox.pdf
